"cell_id","Bat_species","Sex","Lat_c","Long_c","FAL_mean","wFAL_mean","FAL_n","wFAL_n","fal"
97267,"Myotis mystacinus","male",51.1166705993843,-0.721450864381813,33.2,33.2,3,3,34
97267,"Pipistrellus pipistrellus","female",51.1166705993843,-0.721450864381813,31.7,31.7,4,4,30.5
97267,"Pipistrellus pipistrellus","male",51.1166705993843,-0.721450864381813,31.475,31.475,4,4,30.5
97274,"Myotis alcathoe","female",51.2354585653781,0.207598257387714,32.8,32.8,1,1,32
97275,"Myotis mystacinus","male",51.2515542378265,0.340756886053918,35.3,35.3,1,1,34
97276,"Myotis mystacinus","female",51.2674307103473,0.474020941608058,35.6,35.6,1,1,34
97276,"Myotis nattereri","female",51.2674307103473,0.474020941608058,38.5,38.5,1,1,39
97276,"Myotis nattereri","male",51.2674307103473,0.474020941608058,39.45,39.45,4,4,39
97276,"Pipistrellus pipistrellus","female",51.2674307103473,0.474020941608058,31.3166666666667,31.3166666666667,9,9,30.5
97276,"Pipistrellus pipistrellus","male",51.2674307103473,0.474020941608058,31.8666666666667,31.8666666666667,3,3,30.5
97277,"Myotis bechsteinii","male",51.2830877593615,0.607389105714446,42.9,42.9,1,1,43
97279,"Myotis mystacinus","female",51.3137427061185,0.874432453582594,34.4,34.4,1,1,34
97279,"Myotis mystacinus","male",51.3137427061185,0.874432453582594,34.4,34.4,5,5,34
97279,"Myotis nattereri","female",51.3137427061185,0.874432453582594,37,37,1,1,39
97279,"Myotis nattereri","male",51.3137427061185,0.874432453582594,38.9,38.9,1,1,39
97279,"Pipistrellus pipistrellus","female",51.3137427061185,0.874432453582594,31.5,31.5,1,1,30.5
97279,"Pipistrellus pipistrellus","male",51.3137427061185,0.874432453582594,31.25,31.25,2,2,30.5
97279,"Plecotus auritus","female",51.3137427061185,0.874432453582594,38.5,38.5,2,2,39
97279,"Plecotus auritus","male",51.3137427061185,0.874432453582594,38.15,38.15,2,2,39
97281,"Myotis mystacinus","female",51.3435173439216,1.14187625302699,34.3571428571429,34.3571428571429,7,7,34
97281,"Myotis mystacinus","male",51.3435173439216,1.14187625302699,34.0083333333333,34.0083333333333,6,6,34
97281,"Pipistrellus pipistrellus","female",51.3435173439216,1.14187625302699,31,31,3,3,30.5
97281,"Pipistrellus pipistrellus","male",51.3435173439216,1.14187625302699,31.8333333333333,31.8333333333333,3,3,30.5
97686,"Myotis bechsteinii","male",50.8983267708446,-2.85275406252631,39.2,39.2,1,1,43
97688,"Barbastella barbastellus","female",50.9403355773841,-2.59128318688075,40.2,40.2,1,1,39
97688,"Barbastella barbastellus","male",50.9403355773841,-2.59128318688075,36.2,36.2,1,1,39
97688,"Myotis nattereri","male",50.9403355773841,-2.59128318688075,39,39,1,1,39
97688,"Plecotus auritus","male",50.9403355773841,-2.59128318688075,39.45,39.45,2,2,39
97689,"Myotis bechsteinii","male",50.9610191059766,-2.46034686466419,41.8,41.8,1,1,43
97691,"Myotis nattereri","male",51.0017430135791,-2.1980782769038,38.2,38.2,1,1,39
97702,"Myotis mystacinus","female",51.2103057613823,-0.746563551222241,33.95,33.95,2,2,34
97702,"Myotis mystacinus","male",51.2103057613823,-0.746563551222241,34.7,34.7,1,1,34
97702,"Myotis nattereri","female",51.2103057613823,-0.746563551222241,39.75,39.75,4,4,39
97702,"Myotis nattereri","male",51.2103057613823,-0.746563551222241,38.1,38.1,1,1,39
97702,"Pipistrellus pipistrellus","female",51.2103057613823,-0.746563551222241,32.55,32.55,2,2,30.5
97702,"Pipistrellus pipistrellus","male",51.2103057613823,-0.746563551222241,31.7,31.7,3,3,30.5
97702,"Plecotus auritus","male",51.2103057613823,-0.746563551222241,38.1,38.1,1,1,39
97705,"Eptesicus serotinus","female",51.2626287454021,-0.34817913239879,53.4,53.4,1,1,53
97705,"Myotis alcathoe","female",51.2626287454021,-0.34817913239879,33.05,33.05,4,4,32
97705,"Myotis mystacinus","female",51.2626287454021,-0.34817913239879,34.1,34.1,3,3,34
97705,"Myotis mystacinus","male",51.2626287454021,-0.34817913239879,33.275,33.275,4,4,34
97705,"Myotis nattereri","female",51.2626287454021,-0.34817913239879,38.6,38.6,1,1,39
97705,"Myotis nattereri","male",51.2626287454021,-0.34817913239879,39.2,39.2,1,1,39
97705,"Pipistrellus pipistrellus","female",51.2626287454021,-0.34817913239879,32.13,32.13,10,10,30.5
97705,"Pipistrellus pipistrellus","male",51.2626287454021,-0.34817913239879,30.7,30.7,6,6,30.5
97706,"Myotis bechsteinii","male",51.2796331667575,-0.21515723499879,41.7,41.7,1,1,43
97706,"Myotis mystacinus","male",51.2796331667575,-0.21515723499879,34.65,34.65,2,2,34
97706,"Pipistrellus pipistrellus","female",51.2796331667575,-0.21515723499879,32.24,32.24,5,5,30.5
97706,"Pipistrellus pipistrellus","male",51.2796331667575,-0.21515723499879,31.48,31.48,10,10,30.5
98115,"Myotis bechsteinii","male",50.9483548889464,-3.14411149201737,39.3,39.3,1,1,43
98116,"Myotis bechsteinii","female",50.9699353357667,-3.0134348447169,43,43,2,2,43
98117,"Myotis bechsteinii","female",50.9913022561739,-2.88262028950068,41.55,41.55,2,2,43
98118,"Myotis bechsteinii","female",51.0124553614083,-2.75166897391812,42.7666666666667,42.7666666666667,3,3,43
98133,"Pipistrellus pipistrellus","female",51.3039047331488,-0.771792763905847,32.25,32.25,10,10,30.5
98133,"Pipistrellus pipistrellus","male",51.3039047331488,-0.771792763905847,30.58,30.58,5,5,30.5
98135,"Pipistrellus pipistrellus","female",51.3390757008483,-0.505722845529325,32.64,32.64,5,5,30.5
98135,"Pipistrellus pipistrellus","male",51.3390757008483,-0.505722845529325,32.1,32.1,1,1,30.5
98135,"Plecotus auritus","female",51.3390757008483,-0.505722845529325,38.8333333333333,38.8333333333333,3,3,39
98136,"Eptesicus serotinus","female",51.3563333887281,-0.37251509940608,52.3,52.3,1,1,53
98136,"Eptesicus serotinus","male",51.3563333887281,-0.37251509940608,53.1,53.1,1,1,53
98136,"Myotis mystacinus","female",51.3563333887281,-0.37251509940608,34.4666666666667,34.4666666666667,3,3,34
98136,"Myotis mystacinus","male",51.3563333887281,-0.37251509940608,34.5833333333333,34.5833333333333,6,6,34
98136,"Myotis nattereri","female",51.3563333887281,-0.37251509940608,39.275,39.275,4,4,39
98136,"Myotis nattereri","male",51.3563333887281,-0.37251509940608,39.66,39.66,5,5,39
