"cell_id","Bat_species","Sex","Lat_c","Long_c","FAL_mean","wFAL_mean","BM_mean","wBM_mean","FAL.BM_n","wFAL.wBM_n","fal","bm","Tmax","Summer_precipitation","Tmin"
55129,"Plecotus austriacus","female",42.2041454614189,1.65054567131771,40.2,40.2,9.6,9.6,1,1,40,8,20.3236328125,2465.73559570312,-6.99638671874999
55129,"Plecotus austriacus","male",42.2041454614189,1.65054567131771,39.9,39.9,8.6,8.6,1,1,40,8,20.3236328125,2465.73559570312,-6.99638671874999
55130,"Eptesicus serotinus","male",42.2183489409867,1.76012196731967,52.75,52.75,22.7,22.7,2,2,53,21.5,21.0199462890625,2521.33666992188,-6.234375
55130,"Hypsugo savii","male",42.2183489409867,1.76012196731967,34.0791044776119,34.0791044776119,7.50597014925373,7.50597014925373,67,67,34.5,7,21.0199462890625,2521.33666992188,-6.234375
55130,"Myotis crypticus","male",42.2183489409867,1.76012196731967,37.95,37.95,6.25,6.25,2,2,39.3,8.5,21.0199462890625,2521.33666992188,-6.234375
55130,"Pipistrellus pipistrellus","female",42.2183489409867,1.76012196731967,31.9,31.9,4.6,4.6,1,1,30.5,5.75,21.0199462890625,2521.33666992188,-6.234375
55130,"Pipistrellus pipistrellus","male",42.2183489409867,1.76012196731967,30.8586206896552,30.8586206896552,4.16896551724138,4.16896551724138,29,29,30.5,5.75,21.0199462890625,2521.33666992188,-6.234375
55130,"Plecotus auritus","female",42.2183489409867,1.76012196731967,40.55,40.55,8.55,8.55,2,2,39,7.5,21.0199462890625,2521.33666992188,-6.234375
55130,"Plecotus auritus","male",42.2183489409867,1.76012196731967,40.1666666666667,40.1666666666667,7.26666666666667,7.26666666666667,3,3,39,7.5,21.0199462890625,2521.33666992188,-6.234375
55130,"Plecotus austriacus","male",42.2183489409867,1.76012196731967,40,40,8.5,8.5,1,1,40,8,21.0199462890625,2521.33666992188,-6.234375
55131,"Eptesicus serotinus","male",42.2323652241213,1.86975899112555,52.3,52.3,24.7,24.7,1,1,53,21.5,22.8939697265625,2312.91870117188,-4.20847167968748
55131,"Hypsugo savii","female",42.2323652241213,1.86975899112555,36.2,36.2,8.2,8.2,1,1,34.5,7,22.8939697265625,2312.91870117188,-4.20847167968748
55131,"Hypsugo savii","male",42.2323652241213,1.86975899112555,33.4777777777778,33.4777777777778,7.46666666666667,7.46666666666667,9,9,34.5,7,22.8939697265625,2312.91870117188,-4.20847167968748
55131,"Myotis crypticus","male",42.2323652241213,1.86975899112555,40.2,40.2,6.76666666666667,6.76666666666667,3,3,39.3,8.5,22.8939697265625,2312.91870117188,-4.20847167968748
55131,"Pipistrellus kuhlii","female",42.2323652241213,1.86975899112555,34.6333333333333,34.6333333333333,7.23333333333333,7.23333333333333,3,3,33.8,7.5,22.8939697265625,2312.91870117188,-4.20847167968748
55131,"Pipistrellus kuhlii","male",42.2323652241213,1.86975899112555,33.8333333333333,33.8333333333333,6.5,6.5,3,3,33.8,7.5,22.8939697265625,2312.91870117188,-4.20847167968748
55131,"Pipistrellus pipistrellus","female",42.2323652241213,1.86975899112555,32.2,32.2,5.6,5.6,1,1,30.5,5.75,22.8939697265625,2312.91870117188,-4.20847167968748
55131,"Pipistrellus pipistrellus","male",42.2323652241213,1.86975899112555,30.6636363636364,30.6636363636364,4.59090909090909,4.59090909090909,11,11,30.5,5.75,22.8939697265625,2312.91870117188,-4.20847167968748
55131,"Plecotus austriacus","male",42.2323652241213,1.86975899112555,39,39,7.4,7.4,1,1,40,8,22.8939697265625,2312.91870117188,-4.20847167968748
55132,"Barbastella barbastellus","female",42.2461941887673,1.97945598965417,40.2,40.2,10.5,10.5,1,1,39,9.5,21.897607421875,2707.39233398438,-4.80056152343747
55132,"Barbastella barbastellus","male",42.2461941887673,1.97945598965417,39.3,39.3,9,9,1,1,39,9.5,21.897607421875,2707.39233398438,-4.80056152343747
55132,"Hypsugo savii","female",42.2461941887673,1.97945598965417,35.4,35.4,5.5,5.5,1,1,34.5,7,21.897607421875,2707.39233398438,-4.80056152343747
55132,"Hypsugo savii","male",42.2461941887673,1.97945598965417,33.8642857142857,33.8642857142857,7.43571428571429,7.43571428571429,14,14,34.5,7,21.897607421875,2707.39233398438,-4.80056152343747
55132,"Myotis crypticus","male",42.2461941887673,1.97945598965417,40.4,40.4,7.4,7.4,1,1,39.3,8.5,21.897607421875,2707.39233398438,-4.80056152343747
55132,"Myotis emarginatus","male",42.2461941887673,1.97945598965417,38.2,38.2,7.5,7.5,1,1,40.4,13,21.897607421875,2707.39233398438,-4.80056152343747
55132,"Myotis mystacinus","male",42.2461941887673,1.97945598965417,34.4666666666667,34.4666666666667,5.33333333333333,5.33333333333333,3,3,34,5.5,21.897607421875,2707.39233398438,-4.80056152343747
55132,"Pipistrellus kuhlii","female",42.2461941887673,1.97945598965417,35.3,35.3,5.1,5.1,1,1,33.8,7.5,21.897607421875,2707.39233398438,-4.80056152343747
55132,"Pipistrellus kuhlii","male",42.2461941887673,1.97945598965417,34.4,34.4,6.53333333333333,6.53333333333333,3,3,33.8,7.5,21.897607421875,2707.39233398438,-4.80056152343747
55132,"Pipistrellus pipistrellus","female",42.2461941887673,1.97945598965417,31.6,31.6,4.64615384615385,4.64615384615385,13,13,30.5,5.75,21.897607421875,2707.39233398438,-4.80056152343747
55132,"Pipistrellus pipistrellus","male",42.2461941887673,1.97945598965417,30.7444444444444,30.7444444444444,4.27777777777778,4.27777777777778,9,9,30.5,5.75,21.897607421875,2707.39233398438,-4.80056152343747
55132,"Plecotus austriacus","female",42.2461941887673,1.97945598965417,41,41,9.7,9.7,1,1,40,8,21.897607421875,2707.39233398438,-4.80056152343747
55134,"Hypsugo savii","male",42.2732896818948,2.19902688582029,33.2,33.2,8.7,8.7,2,2,34.5,7,22.8866943359375,2800.68994140625,-3.06293945312495
55134,"Myotis emarginatus","male",42.2732896818948,2.19902688582029,39.4,39.4,7.1,7.1,1,1,40.4,13,22.8866943359375,2800.68994140625,-3.06293945312495
55134,"Pipistrellus kuhlii","female",42.2732896818948,2.19902688582029,33.5,33.5,6.7,6.7,1,1,33.8,7.5,22.8866943359375,2800.68994140625,-3.06293945312495
55134,"Pipistrellus kuhlii","male",42.2732896818948,2.19902688582029,32,32,6.7,6.7,1,1,33.8,7.5,22.8866943359375,2800.68994140625,-3.06293945312495
55134,"Plecotus auritus","male",42.2732896818948,2.19902688582029,40.9,40.9,7.7,7.7,1,1,39,7.5,22.8866943359375,2800.68994140625,-3.06293945312495
55134,"Rhinolophus hipposideros","female",42.2732896818948,2.19902688582029,38.6333333333333,38.6333333333333,6.16666666666667,6.16666666666667,3,3,37,7,22.8866943359375,2800.68994140625,-3.06293945312495
55134,"Rhinolophus hipposideros","male",42.2732896818948,2.19902688582029,36.6,36.6,4.3,4.3,1,1,37,7,22.8866943359375,2800.68994140625,-3.06293945312495
55135,"Barbastella barbastellus","female",42.2865559736954,2.30889926454537,41.2,41.2,8.5,8.5,1,1,39,9.5,23.6315673828125,3106.55859375,-1.9498291015625
55135,"Barbastella barbastellus","male",42.2865559736954,2.30889926454537,38.8333333333333,38.8333333333333,7.76666666666667,7.76666666666667,3,3,39,9.5,23.6315673828125,3106.55859375,-1.9498291015625
55135,"Myotis crypticus","female",42.2865559736954,2.30889926454537,39.1,39.1,6.9,6.9,1,1,39.3,8.5,23.6315673828125,3106.55859375,-1.9498291015625
55135,"Myotis emarginatus","male",42.2865559736954,2.30889926454537,39.7,39.7,7.2,7.2,1,1,40.4,13,23.6315673828125,3106.55859375,-1.9498291015625
55135,"Pipistrellus kuhlii","female",42.2865559736954,2.30889926454537,34.05,34.05,5.85,5.85,2,2,33.8,7.5,23.6315673828125,3106.55859375,-1.9498291015625
55135,"Pipistrellus pipistrellus","male",42.2865559736954,2.30889926454537,31.4,31.4,4.9,4.9,1,1,30.5,5.75,23.6315673828125,3106.55859375,-1.9498291015625
55135,"Plecotus auritus","male",42.2865559736954,2.30889926454537,41,41,7.8,7.8,1,1,39,7.5,23.6315673828125,3106.55859375,-1.9498291015625
55135,"Rhinolophus ferrumequinum","female",42.2865559736954,2.30889926454537,59.4,59.4,26.4,26.4,1,1,58.4,23.5,23.6315673828125,3106.55859375,-1.9498291015625
55135,"Rhinolophus ferrumequinum","male",42.2865559736954,2.30889926454537,56.7,56.7,21.5333333333333,21.5333333333333,3,3,58.4,23.5,23.6315673828125,3106.55859375,-1.9498291015625
55135,"Rhinolophus hipposideros","male",42.2865559736954,2.30889926454537,36.4333333333333,36.4333333333333,5.06666666666667,5.06666666666667,3,3,37,7,23.6315673828125,3106.55859375,-1.9498291015625
55136,"Barbastella barbastellus","female",42.2996344736865,2.4188285802303,40.4,40.4,7.8,7.8,1,1,39,9.5,25.2782470703125,2720.7666015625,-0.459179687499955
55138,"Barbastella barbastellus","female",42.3252276413102,2.63885495735638,40.15,40.15,10.05,10.05,2,2,39,9.5,24.6673583984375,2663.42041015625,-0.7093505859375
55138,"Barbastella barbastellus","male",42.3252276413102,2.63885495735638,39.95,39.95,8.8,8.8,2,2,39,9.5,24.6673583984375,2663.42041015625,-0.7093505859375
55138,"Eptesicus serotinus","male",42.3252276413102,2.63885495735638,52.3,52.3,20.6,20.6,1,1,53,21.5,24.6673583984375,2663.42041015625,-0.7093505859375
55138,"Hypsugo savii","female",42.3252276413102,2.63885495735638,33.7,33.7,6.2,6.2,1,1,34.5,7,24.6673583984375,2663.42041015625,-0.7093505859375
55138,"Hypsugo savii","male",42.3252276413102,2.63885495735638,33.4842105263158,33.4842105263158,6.4421052631579,6.4421052631579,19,19,34.5,7,24.6673583984375,2663.42041015625,-0.7093505859375
55138,"Myotis emarginatus","male",42.3252276413102,2.63885495735638,39.1,39.1,7,7,1,1,40.4,13,24.6673583984375,2663.42041015625,-0.7093505859375
55138,"Pipistrellus pipistrellus","male",42.3252276413102,2.63885495735638,30.7083333333333,30.7083333333333,3.9,3.9,12,12,30.5,5.75,24.6673583984375,2663.42041015625,-0.7093505859375
55138,"Plecotus auritus","male",42.3252276413102,2.63885495735638,39.55,39.55,7.55,7.55,2,2,39,7.5,24.6673583984375,2663.42041015625,-0.7093505859375
55138,"Plecotus austriacus","male",42.3252276413102,2.63885495735638,40.025,40.025,8.3,8.3,4,4,40,8,24.6673583984375,2663.42041015625,-0.7093505859375
55138,"Rhinolophus ferrumequinum","female",42.3252276413102,2.63885495735638,55.7,55.7,23,23,1,1,58.4,23.5,24.6673583984375,2663.42041015625,-0.7093505859375
55138,"Rhinolophus ferrumequinum","male",42.3252276413102,2.63885495735638,56.7,56.7,23.7,23.7,1,1,58.4,23.5,24.6673583984375,2663.42041015625,-0.7093505859375
55138,"Rhinolophus hipposideros","male",42.3252276413102,2.63885495735638,35.6,35.6,4.3,4.3,2,2,37,7,24.6673583984375,2663.42041015625,-0.7093505859375
55164,"Hypsugo savii","female",42.7557613751365,10.2089257849119,31.6,31.6,5.6,5.6,1,1,34.5,7,24.522509765625,1128.69738769531,9.50095214843753
55164,"Hypsugo savii","male",42.7557613751365,10.2089257849119,32.2333333333333,32.2333333333333,5.43333333333333,5.43333333333333,3,3,34.5,7,24.522509765625,1128.69738769531,9.50095214843753
55538,"Pipistrellus kuhlii","female",40.3335770989495,-7.7063918301003,34.3,34.3,7,7,1,1,33.8,7.5,26.9868896484375,1001.51525878906,2.08974609375002
55538,"Plecotus auritus","male",40.3335770989495,-7.7063918301003,39.4666666666667,39.4666666666667,8.25,8.25,3,3,39,7.5,26.9868896484375,1001.51525878906,2.08974609375002
55539,"Barbastella barbastellus","male",40.3636674945592,-7.60458148350026,38.4,38.4,8.25,8.25,1,1,39,9.5,24.660107421875,946.583740234375,-0.093017578125
55539,"Hypsugo savii","male",40.3636674945592,-7.60458148350026,35.5666666666667,35.5666666666667,7.91666666666667,7.91666666666667,3,3,34.5,7,24.660107421875,946.583740234375,-0.093017578125
55539,"Myotis bechsteinii","male",40.3636674945592,-7.60458148350026,41.2,41.2,8,8,1,1,43,10.5,24.660107421875,946.583740234375,-0.093017578125
55539,"Myotis escalerai","male",40.3636674945592,-7.60458148350026,38.7111111111111,38.7111111111111,6.08333333333333,6.08333333333333,9,9,39.5,5.4,24.660107421875,946.583740234375,-0.093017578125
55539,"Pipistrellus pipistrellus","female",40.3636674945592,-7.60458148350026,30.55,30.55,4.625,4.625,2,2,30.5,5.75,24.660107421875,946.583740234375,-0.093017578125
55539,"Pipistrellus pipistrellus","male",40.3636674945592,-7.60458148350026,30.1333333333333,30.1333333333333,4.33333333333333,4.33333333333333,3,3,30.5,5.75,24.660107421875,946.583740234375,-0.093017578125
55539,"Plecotus auritus","male",40.3636674945592,-7.60458148350026,39.3466666666667,39.3466666666667,8.1,8.1,15,15,39,7.5,24.660107421875,946.583740234375,-0.093017578125
55539,"Rhinolophus hipposideros","male",40.3636674945592,-7.60458148350026,37,37,4.75,4.75,1,1,37,7,24.660107421875,946.583740234375,-0.093017578125
55585,"Eptesicus serotinus","female",41.5586069344762,-2.80507256936364,54.72,54.72,23.25,23.25,1,1,53,21.5,28.513720703125,949.835388183594,-0.469018554687466
55585,"Plecotus auritus","female",41.5586069344762,-2.80507256936364,41.2325,41.2325,8.75,8.75,4,4,39,7.5,28.513720703125,949.835388183594,-0.469018554687466
55618,"Hypsugo savii","male",42.1810037793725,0.758471758251592,34.4,34.4,8,8,1,1,34.5,7,27.201904296875,1440.09240722656,-1.747314453125
55618,"Myotis crypticus","female",42.1810037793725,0.758471758251592,41.5,41.5,8,8,1,1,39.3,8.5,27.201904296875,1440.09240722656,-1.747314453125
55618,"Myotis escalerai","female",42.1810037793725,0.758471758251592,38.2,38.2,6.3,6.3,1,1,39.5,5.4,27.201904296875,1440.09240722656,-1.747314453125
55618,"Pipistrellus kuhlii","female",42.1810037793725,0.758471758251592,34.8,34.8,5.8,5.8,1,1,33.8,7.5,27.201904296875,1440.09240722656,-1.747314453125
55618,"Pipistrellus kuhlii","male",42.1810037793725,0.758471758251592,33.8,33.8,5.5,5.5,1,1,33.8,7.5,27.201904296875,1440.09240722656,-1.747314453125
55618,"Pipistrellus pipistrellus","male",42.1810037793725,0.758471758251592,31,31,4.1,4.1,1,1,30.5,5.75,27.201904296875,1440.09240722656,-1.747314453125
55618,"Plecotus austriacus","female",42.1810037793725,0.758471758251592,38,38,8.3,8.3,1,1,40,8,27.201904296875,1440.09240722656,-1.747314453125
55618,"Plecotus austriacus","male",42.1810037793725,0.758471758251592,42.1,42.1,8.7,8.7,1,1,40,8,27.201904296875,1440.09240722656,-1.747314453125
55619,"Hypsugo savii","male",42.1967240258145,0.867738001763608,34.8,34.8,6.9,6.9,1,1,34.5,7,27.2182373046875,1599.21557617188,-1.74699707031249
55619,"Plecotus austriacus","female",42.1967240258145,0.867738001763608,41.3,41.3,9.7,9.7,1,1,40,8,27.2182373046875,1599.21557617188,-1.74699707031249
55619,"Plecotus austriacus","male",42.1967240258145,0.867738001763608,39.4,39.4,8.75,8.75,2,2,40,8,27.2182373046875,1599.21557617188,-1.74699707031249
55619,"Rhinolophus euryale","female",42.1967240258145,0.867738001763608,47.7,47.7,16.7,16.7,1,1,46,16,27.2182373046875,1599.21557617188,-1.74699707031249
55625,"Eptesicus serotinus","male",42.2871257942431,1.52471736237006,52.9,52.9,23.1,23.1,1,1,53,21.5,21.2265869140625,2448.51489257812,-6.14736328124997
55625,"Hypsugo savii","male",42.2871257942431,1.52471736237006,33.3,33.3,7.1,7.1,11,11,34.5,7,21.2265869140625,2448.51489257812,-6.14736328124997
55625,"Pipistrellus pipistrellus","male",42.2871257942431,1.52471736237006,30.9,30.9,4.3,4.3,1,1,30.5,5.75,21.2265869140625,2448.51489257812,-6.14736328124997
55625,"Rhinolophus hipposideros","male",42.2871257942431,1.52471736237006,37.9,37.9,4.8,4.8,1,1,37,7,21.2265869140625,2448.51489257812,-6.14736328124997
55626,"Hypsugo savii","female",42.3015382497689,1.6344373114803,34.35,34.35,8.25,8.25,2,2,34.5,7,20.5585205078125,2321.13037109375,-6.73391113281247
55626,"Hypsugo savii","male",42.3015382497689,1.6344373114803,33.525,33.525,7.203125,7.203125,32,32,34.5,7,20.5585205078125,2321.13037109375,-6.73391113281247
55626,"Pipistrellus kuhlii","female",42.3015382497689,1.6344373114803,33.3,33.3,7.05,7.05,2,2,33.8,7.5,20.5585205078125,2321.13037109375,-6.73391113281247
55626,"Pipistrellus kuhlii","male",42.3015382497689,1.6344373114803,34.04,34.04,6.6,6.6,5,5,33.8,7.5,20.5585205078125,2321.13037109375,-6.73391113281247
55626,"Pipistrellus pipistrellus","female",42.3015382497689,1.6344373114803,31.15,31.15,4.725,4.725,4,4,30.5,5.75,20.5585205078125,2321.13037109375,-6.73391113281247
55626,"Pipistrellus pipistrellus","male",42.3015382497689,1.6344373114803,30.7,30.7,4.5,4.5,4,4,30.5,5.75,20.5585205078125,2321.13037109375,-6.73391113281247
55627,"Barbastella barbastellus","male",42.3157633634486,1.74421909025951,38.5,38.5,9.1,9.1,1,1,39,9.5,20.9205322265625,2261.12182617188,-6.37492675781249
55627,"Hypsugo savii","male",42.3157633634486,1.74421909025951,34.525,34.525,7.525,7.525,4,4,34.5,7,20.9205322265625,2261.12182617188,-6.37492675781249
55627,"Myotis mystacinus","male",42.3157633634486,1.74421909025951,34,34,5.3,5.3,1,1,34,5.5,20.9205322265625,2261.12182617188,-6.37492675781249
55627,"Pipistrellus kuhlii","female",42.3157633634486,1.74421909025951,34,34,6.7,6.7,1,1,33.8,7.5,20.9205322265625,2261.12182617188,-6.37492675781249
55627,"Pipistrellus pipistrellus","female",42.3157633634486,1.74421909025951,31.6333333333333,31.6333333333333,4.53333333333333,4.53333333333333,3,3,30.5,5.75,20.9205322265625,2261.12182617188,-6.37492675781249
55627,"Pipistrellus pipistrellus","male",42.3157633634486,1.74421909025951,30.9875,30.9875,4.4625,4.4625,8,8,30.5,5.75,20.9205322265625,2261.12182617188,-6.37492675781249
55627,"Plecotus auritus","male",42.3157633634486,1.74421909025951,40.7,40.7,8.8,8.8,1,1,39,7.5,20.9205322265625,2261.12182617188,-6.37492675781249
55628,"Barbastella barbastellus","female",42.3298010109943,1.85406194420547,40.1,40.1,10.2,10.2,1,1,39,9.5,21.825830078125,2281.04345703125,-5.22272949218745
55628,"Barbastella barbastellus","male",42.3298010109943,1.85406194420547,39.2333333333333,39.2333333333333,7.73333333333333,7.73333333333333,3,3,39,9.5,21.825830078125,2281.04345703125,-5.22272949218745
55628,"Eptesicus serotinus","male",42.3298010109943,1.85406194420547,53.7,53.7,23.5,23.5,1,1,53,21.5,21.825830078125,2281.04345703125,-5.22272949218745
55628,"Hypsugo savii","female",42.3298010109943,1.85406194420547,35.4,35.4,8.6,8.6,1,1,34.5,7,21.825830078125,2281.04345703125,-5.22272949218745
55628,"Hypsugo savii","male",42.3298010109943,1.85406194420547,33.8942857142857,33.8942857142857,7.38,7.38,35,35,34.5,7,21.825830078125,2281.04345703125,-5.22272949218745
55628,"Myotis crypticus","male",42.3298010109943,1.85406194420547,40.2625,40.2625,7.225,7.225,8,8,39.3,8.5,21.825830078125,2281.04345703125,-5.22272949218745
55628,"Myotis emarginatus","male",42.3298010109943,1.85406194420547,39.6,39.6,8.3,8.3,1,1,40.4,13,21.825830078125,2281.04345703125,-5.22272949218745
55628,"Myotis escalerai","male",42.3298010109943,1.85406194420547,37.3,37.3,6.1,6.1,1,1,39.5,5.4,21.825830078125,2281.04345703125,-5.22272949218745
55628,"Myotis mystacinus","female",42.3298010109943,1.85406194420547,34.7,34.7,5.1,5.1,1,1,34,5.5,21.825830078125,2281.04345703125,-5.22272949218745
55628,"Myotis mystacinus","male",42.3298010109943,1.85406194420547,34.3,34.3,5.73333333333333,5.73333333333333,3,3,34,5.5,21.825830078125,2281.04345703125,-5.22272949218745
55628,"Pipistrellus kuhlii","female",42.3298010109943,1.85406194420547,33.1,33.1,6.4,6.4,2,2,33.8,7.5,21.825830078125,2281.04345703125,-5.22272949218745
55628,"Pipistrellus kuhlii","male",42.3298010109943,1.85406194420547,33.3,33.3,7,7,1,1,33.8,7.5,21.825830078125,2281.04345703125,-5.22272949218745
55628,"Pipistrellus pipistrellus","male",42.3298010109943,1.85406194420547,30.7117647058824,30.7117647058824,4.42352941176471,4.42352941176471,34,34,30.5,5.75,21.825830078125,2281.04345703125,-5.22272949218745
55628,"Plecotus auritus","female",42.3298010109943,1.85406194420547,39.65,39.65,8.55,8.55,2,2,39,7.5,21.825830078125,2281.04345703125,-5.22272949218745
